Country,Year,Avg_Temperature,Rainfall_mm,Sea_Level,CO2
Philippines,1976,15.06,2264.5,154.0,0.7965643276815273
Philippines,1977,15.28,2269.9,156.0,0.8297167699326612
Philippines,1978,15.37,2275.3,158.0,0.8287587876891653
Philippines,1979,15.43,2280.6,160.0,0.8096585550389322
Philippines,1980,15.32,2286.0,162.0,0.7841196793680756
Philippines,1981,15.34,2291.4,164.0,0.682471477938993
Philippines,1982,15.17,2296.8,166.0,0.6866305533680734
Philippines,1983,15.65,2302.2,168.0,0.6879681051948507
Philippines,1984,15.4,2307.6,170.0,0.5804387523350144
Philippines,1985,15.6,2313.0,172.0,0.4938062912783322
Philippines,1986,15.42,2318.4,174.0,0.5142988364365877
Philippines,1987,15.55,2323.8,176.0,0.5581349354708564
Philippines,1988,15.52,2329.1,178.0,0.6517844653475653
Philippines,1989,15.62,2334.5,180.0,0.6340306277765225
Philippines,1990,15.43,2339.9,182.0,0.6376992723098742
Philippines,1991,15.57,2345.3,184.0,0.6748522356653136
Philippines,1992,15.52,2350.7,186.0,0.7251719445820075
Philippines,1993,15.53,2356.1,188.0,0.7093336973870792
Philippines,1994,15.76,2361.5,190.0,0.7617241783543295
Philippines,1995,15.68,2366.9,192.0,0.8385122915075154
Philippines,1996,15.45,2372.2,194.0,0.8405022759914402
Philippines,1997,15.63,2377.6,196.0,0.9462356884866816
Philippines,1998,15.61,2383.0,198.0,0.8819549376270952
Philippines,1999,15.7,2388.4,200.0,0.883980126858898
Philippines,2000,15.53,2393.8,202.0,0.920673888559818
Philippines,2001,15.87,2399.2,204.0,0.8621013846184387
Philippines,2002,15.76,2404.6,206.0,0.8475932627715678
Philippines,2003,15.58,2410.0,208.0,0.8273274448258698
Philippines,2004,15.69,2415.4,210.0,0.8597574264266536
Philippines,2005,16.16,2420.7,212.0,0.834644776076459
Philippines,2006,16.12,2426.1,214.0,0.7425626305621178
Philippines,2007,15.88,2431.5,216.0,0.7877521949570586
Philippines,2008,16.0,2436.9,218.0,0.8085668662485606
Philippines,2009,16.08,2442.3,220.0,0.781837548671102
Philippines,2010,15.68,2447.7,222.0,0.8691494906184571
Philippines,2011,16.0,2453.1,224.0,0.8348688790000126
Philippines,2012,15.89,2458.5,226.0,0.8706735186953171
Philippines,2013,15.94,2463.9,228.0,0.9316487369017108
Philippines,2014,15.9,2469.2,230.0,0.9646729050302244
Philippines,2015,15.77,2474.6,232.0,1.0601357203934434
Philippines,2016,16.0,2480.0,234.0,1.1183187478694192
Philippines,2017,15.75,2485.4,236.0,1.2472060711920627
Philippines,2018,15.94,2490.8,238.0,1.277109225149738
Philippines,2019,16.22,2496.2,240.0,1.2924739668417842
Philippines,2020,16.18,2501.6,242.0,1.1744261535524356
Philippines,2021,16.0,2507.0,244.0,1.219818038653378
Philippines,2022,16.31,2512.4,246.0,1.326270728984796
Poland,1961,14.91,558.0,74.4,0.009655698164645878
Poland,1962,14.88,559.4,75.6,0.010038657350403685
Poland,1963,15.38,560.8,76.8,0.010818008218528383
Poland,1964,15.16,562.1,78.0,0.010221718757189847
Poland,1965,15.17,563.5,79.2,0.010199373897640283
Poland,1966,15.22,564.9,80.4,0.010188094394239606
Poland,1967,15.19,566.3,81.6,0.010905660111632664
Poland,1968,15.02,567.6,82.8,0.011741631695589824
Poland,1969,15.04,569.0,84.0,0.01070110462132805
Poland,1970,15.21,570.4,85.2,0.011163937083122782
Poland,1971,15.25,571.8,86.4,0.012394280243155647
Poland,1972,15.34,573.1,87.6,0.01154670209044459
Poland,1973,15.2,574.5,88.8,0.011922470745853092
Poland,1974,15.51,575.9,90.0,0.011719478570817442
Poland,1975,15.05,577.3,91.2,0.011815688976555204
Poland,1976,15.56,578.7,92.4,0.012235192046359047
Poland,1977,15.5,580.0,93.6,0.013077199978298022
Poland,1978,15.36,581.4,94.8,0.012432645607088606
Poland,1979,15.37,582.8,96.0,0.013501300585304923
Poland,1980,15.31,584.2,97.2,0.01379275824871672
Poland,1981,15.24,585.5,98.4,0.014052390385217035
Poland,1982,15.31,586.9,99.6,0.013871222208860792
Poland,1983,15.46,588.3,100.8,0.013746660344890586
Poland,1984,15.75,589.7,102.0,0.014941114833736616
Poland,1985,15.57,591.0,103.2,0.014685195664177135
Poland,1986,15.23,592.4,104.4,0.014643239310578026
Poland,1987,15.32,593.8,105.6,0.014901205210935185
Poland,1988,15.63,595.2,106.8,0.014472278179763173
Poland,1989,15.51,596.6,108.0,0.015601873384618275
Poland,1990,15.37,597.9,109.2,0.015620977847258992
Poland,1991,15.4,599.3,110.4,0.015145392913216676
Poland,1992,15.38,600.7,111.6,0.016112338731365923
Poland,1993,15.84,602.1,112.8,0.017301147570591105
Poland,1994,15.59,603.4,114.0,0.016053647676672063
Poland,1995,15.61,604.8,115.2,0.016573137063097515
Poland,1996,15.58,606.2,116.4,0.01767471899835182
Poland,1997,15.56,607.6,117.6,0.01679343115682244
Poland,1998,15.44,609.0,118.8,0.017241427424392875
Poland,1999,15.73,610.3,120.0,0.01807628778254855
Poland,2000,15.9,611.7,121.2,0.017973164213629163
Poland,2001,15.67,613.1,122.4,0.01846691208203512
Poland,2002,15.79,614.5,123.6,0.01871217246520761
Poland,2003,15.93,615.8,124.8,0.017934813739255175
Poland,2004,15.9,617.2,126.0,0.01773351744655227
Poland,2005,15.67,618.6,127.2,0.019791675394281737
Poland,2006,15.76,620.0,128.4,0.019444891571333275
Poland,2007,15.85,621.3,129.6,0.020019979481737324
Poland,2008,16.1,622.7,130.8,0.019721107386551376
Poland,2009,16.05,624.1,132.0,0.020090537598565904
Poland,2010,15.87,625.5,133.2,0.020537693884498717
Poland,2011,15.62,626.9,134.4,0.021168437386409826
Poland,2012,15.91,628.2,135.6,0.02146300862530523
Poland,2013,15.81,629.6,136.8,0.021287959140481563
Poland,2014,16.09,631.0,138.0,0.022057039762815808
Poland,2015,15.84,632.4,139.2,0.021488580612349054
Poland,2016,15.89,633.7,140.4,0.022975930616336075
Poland,2017,16.02,635.1,141.6,0.0239617775734065
Poland,2018,16.01,636.5,142.8,0.024185466733709728
Poland,2019,15.91,637.9,144.0,0.023435230514843107
Poland,2020,16.29,639.2,145.2,0.024103917674220442
Poland,2021,15.92,640.6,146.4,0.023466316378526357
Poland,2022,15.64,642.0,147.6,0.024361446933009803
Portugal,1961,14.74,794.2,80.6,1.0151119693608517
Portugal,1962,15.05,796.2,81.9,1.0446679503437897
Portugal,1963,15.02,798.1,83.2,1.0987461482573126
Portugal,1964,14.81,800.1,84.5,1.2363925461009455
Portugal,1965,14.79,802.1,85.8,1.302950459744609
Portugal,1966,15.09,804.0,87.1,1.338953917391041
Portugal,1967,15.32,806.0,88.4,1.390509045158293
Portugal,1968,15.19,807.9,89.7,1.4879276875919605
Portugal,1969,15.02,809.9,91.0,1.6606676774393332
Portugal,1970,15.23,811.9,92.3,1.7633219288549475
Portugal,1971,15.06,813.8,93.6,1.8802579717273145
Portugal,1972,14.86,815.8,94.9,2.0751153889074523
Portugal,1973,15.26,817.7,96.2,2.234764419440003
Portugal,1974,15.27,819.7,97.5,2.2863729360905354
Portugal,1975,15.39,821.7,98.8,2.321896315953307
Portugal,1976,15.38,823.6,100.1,2.393197228365339
Portugal,1977,15.28,825.6,101.4,2.3934966523077588
Portugal,1978,15.42,827.5,102.7,2.3634906856437485
Portugal,1979,15.2,829.5,104.0,2.5743305958680938
Portugal,1980,15.13,831.5,105.3,2.7590405255587886
Portugal,1981,15.09,833.4,106.6,2.7572613678756395
Portugal,1982,15.27,835.4,107.9,2.943499208863422
Portugal,1983,15.49,837.3,109.2,3.016114069808819
Portugal,1984,15.54,839.3,110.5,2.8942493492176484
Portugal,1985,15.31,841.3,111.8,2.7207163839242665
Portugal,1986,15.52,843.2,113.1,3.027048619380775
Portugal,1987,15.56,845.2,114.4,3.130439152297948
Portugal,1988,15.62,847.1,115.7,3.241231325519285
Portugal,1989,15.56,849.1,117.0,3.2930163119047924
Portugal,1990,15.38,851.1,118.3,3.3005191266704603
Portugal,1991,15.53,853.0,119.6,3.3160378749190627
Portugal,1992,15.4,855.0,120.9,3.342230714874947
Portugal,1993,15.39,856.9,122.2,3.349776928110555
Portugal,1994,15.82,858.9,123.5,3.361184598603334
Portugal,1995,15.71,860.9,124.8,3.3824930977589864
Portugal,1996,15.64,862.8,126.1,3.402132882401233
Portugal,1997,15.51,864.8,127.4,3.4174122390872825
Portugal,1998,15.59,866.7,128.7,3.4287275941202884
Portugal,1999,15.68,868.7,130.0,3.4712038562766407
Portugal,2000,15.84,870.7,131.3,3.469583982941721
Portugal,2001,15.81,872.6,132.6,3.5006087539454045
Portugal,2002,15.74,874.6,133.9,3.540556203427978
Portugal,2003,15.88,876.5,135.2,3.5448123377487675
Portugal,2004,15.68,878.5,136.5,3.548836643015332
Portugal,2005,16.07,880.5,137.8,3.5766943692696453
Portugal,2006,15.9,882.4,139.1,3.6176569514432986
Portugal,2007,15.48,884.4,140.4,3.601290534324604
Portugal,2008,15.76,886.3,141.7,3.6345982607599874
Portugal,2009,15.81,888.3,143.0,3.6531943337555246
Portugal,2010,16.14,890.3,144.3,3.659632705556395
Portugal,2011,15.9,892.2,145.6,3.672595931636301
Portugal,2012,15.92,894.2,146.9,3.7193054218632353
Portugal,2013,16.09,896.1,148.2,3.718162767582273
Portugal,2014,16.13,898.1,149.5,3.7567759735212634
Portugal,2015,15.67,900.1,150.8,3.756779326275205
Portugal,2016,16.08,902.0,152.1,3.7909144454960737
Portugal,2017,15.81,904.0,153.4,3.800442298480091
Portugal,2018,16.01,905.9,154.7,3.825924543103909
Portugal,2019,16.0,907.9,156.0,3.8343920690905566
Portugal,2020,16.2,909.9,157.3,3.8588265792314473
Portugal,2021,16.53,911.8,158.6,3.8951956682574473
Portugal,2022,15.86,913.8,159.9,3.9047630399811055
Qatar,1961,15.07,68.8,159.9,0.009891601308658002
Qatar,1962,15.21,69.0,159.9,0.01014378461626755
Qatar,1963,15.01,69.2,159.9,0.009901656665160224
Qatar,1964,14.96,69.3,159.9,0.00929928506957241
Qatar,1965,15.34,69.5,159.9,0.010554313211162583
Qatar,1966,15.04,69.7,159.9,0.010212313465844142
Qatar,1967,15.05,69.8,159.9,0.012183859303571791
Qatar,1968,15.14,70.0,159.9,0.010698435720531863
Qatar,1969,15.07,70.2,159.9,0.01187445200773069
Qatar,1970,15.26,70.3,159.9,0.011293423424158922
Qatar,1971,15.01,70.5,159.9,0.012007045829189326
Qatar,1972,15.09,70.7,159.9,0.012506446577160286
Qatar,1973,15.16,70.9,159.9,0.011475112075023254
Qatar,1974,15.35,71.0,159.9,0.011784593953869974
Qatar,1975,15.35,71.2,159.9,0.012596893565899455
Qatar,1976,15.49,71.4,159.9,0.012219575448572384
Qatar,1977,15.24,71.5,159.9,0.012089623985638492
Qatar,1978,15.36,71.7,159.9,0.012410923030729692
Qatar,1979,15.51,71.9,159.9,0.012333129665581625
Qatar,1980,15.35,72.0,159.9,0.014138185894726176
Qatar,1981,15.49,72.2,159.9,0.013721496145015527
Qatar,1982,15.21,72.4,159.9,0.013575878657945531
Qatar,1983,15.52,72.6,159.9,0.01403437698404755
Qatar,1984,15.45,72.7,159.9,0.014240256018287416
Qatar,1985,15.36,72.9,159.9,0.014399757375772334
Qatar,1986,15.28,73.1,159.9,0.014952428631153522
Qatar,1987,15.47,73.2,159.9,0.014819091168006126
Qatar,1988,15.57,73.4,159.9,0.01520472501106325
Qatar,1989,15.54,73.6,159.9,0.015099572233670023
Qatar,1990,15.51,73.7,159.9,0.01521449949697359
Qatar,1991,15.7,73.9,159.9,0.015761974512046712
Qatar,1992,15.72,74.1,159.9,0.015703966385260365
Qatar,1993,15.45,74.3,159.9,0.016869841852737547
Qatar,1994,15.57,74.4,159.9,0.01604871798889601
Qatar,1995,15.55,74.6,159.9,0.01682293072122768
Qatar,1996,15.65,74.8,159.9,0.016287561113027697
Qatar,1997,15.64,74.9,159.9,0.01654328395717226
Qatar,1998,15.77,75.1,159.9,0.01839687367137714
Qatar,1999,15.53,75.3,159.9,0.017699247223892243
Qatar,2000,15.75,75.4,159.9,0.0177474264828009
Qatar,2001,16.16,75.6,159.9,0.016847718942659715
Qatar,2002,15.45,75.8,159.9,0.018719275914039525
Qatar,2003,15.74,76.0,159.9,0.01840544888984198
Qatar,2004,15.6,76.1,159.9,0.018717881659281788
Qatar,2005,15.82,76.3,159.9,0.01977187652734978
Qatar,2006,15.96,76.5,159.9,0.019311222903273764
Qatar,2007,15.88,76.6,159.9,0.019313852019816568
Qatar,2008,16.07,76.8,159.9,0.020618087889538964
Qatar,2009,15.95,77.0,159.9,0.019842418353561486
Qatar,2010,16.08,77.1,159.9,0.02110260820997494
Qatar,2011,15.92,77.3,159.9,0.020154607769133037
Qatar,2012,15.77,77.5,159.9,0.020585189101507306
Qatar,2013,15.99,77.7,159.9,0.0217939051382959
Qatar,2014,15.98,77.8,159.9,0.022493286555523125
Qatar,2015,16.0,78.0,159.9,0.02229845587218406
Qatar,2016,16.12,78.2,159.9,0.02240646765284054
Qatar,2017,15.9,78.3,159.9,0.02251353684302933
Qatar,2018,16.05,78.5,159.9,0.023323925264196306
Qatar,2019,15.93,78.7,159.9,0.024440538951323636
Qatar,2020,16.2,78.8,159.9,0.024727182355716946
Qatar,2021,15.98,79.0,159.9,0.023831064904555693
Qatar,2022,16.15,79.2,159.9,0.024805788097889234
Romania,1961,14.82,592.4,80.6,3.023297232570972
Romania,1962,15.01,593.9,81.9,3.434179945634976
Romania,1963,15.09,595.3,83.2,3.7302415394564177
Romania,1964,15.22,596.8,84.5,3.859713748126104
Romania,1965,15.14,598.3,85.8,3.8706722190685663
Romania,1966,15.19,599.7,87.1,3.8518912074141194
Romania,1967,15.08,601.2,88.4,3.8620254159907095
Romania,1968,15.12,602.6,89.7,3.856567473624141
Romania,1969,15.08,604.1,91.0,3.860958580208604
Romania,1970,15.2,605.6,92.3,3.86865259824544
Romania,1971,15.26,607.0,93.6,3.8760269900584334
Romania,1972,15.28,608.5,94.9,3.860062156463068
Romania,1973,15.29,610.0,96.2,3.883612571147769
Romania,1974,15.43,611.4,97.5,3.8674510409243
Romania,1975,15.22,612.9,98.8,3.86308576019032
Romania,1976,15.53,614.3,100.1,3.866725598705956
Romania,1977,15.33,615.8,101.4,3.8961561237679847
Romania,1978,15.2,617.3,102.7,3.87608565173192
Romania,1979,15.37,618.7,104.0,3.886984996314795
Romania,1980,15.33,620.2,105.3,3.872379820682087
Romania,1981,15.36,621.6,106.6,3.874547855117001
Romania,1982,15.52,623.1,107.9,3.8866716283105776
Romania,1983,15.31,624.6,109.2,3.873838894447135
Romania,1984,15.27,626.0,110.5,3.8871609875695294
Romania,1985,15.46,627.5,111.8,3.880830454183896
Romania,1986,15.35,629.0,113.1,3.8972119638811726
Romania,1987,15.49,630.4,114.4,3.899802478075849
Romania,1988,15.61,631.9,115.7,3.9003153516477673
Romania,1989,15.3,633.3,117.0,3.900395340039956
Romania,1990,15.66,634.8,118.3,3.902167779963082
Romania,1991,15.61,636.3,119.6,3.8709788895706496
Romania,1992,15.6,637.7,120.9,3.913205453647005
Romania,1993,15.36,639.2,122.2,3.915064712066149
Romania,1994,15.43,640.7,123.5,3.9041765126633488
Romania,1995,15.5,642.1,124.8,3.894098467639637
Romania,1996,15.56,643.6,126.1,3.913333629883634
Romania,1997,15.66,645.0,127.4,3.9008515627450975
Romania,1998,15.86,646.5,128.7,3.9154987246718735
Romania,1999,15.76,648.0,130.0,3.928814330267087
Romania,2000,15.64,649.4,131.3,3.89506892078994
Romania,2001,15.63,650.9,132.6,3.909112648612808
Romania,2002,15.95,652.4,133.9,3.9165728408600544
Romania,2003,15.82,653.8,135.2,3.918515109157492
Romania,2004,15.93,655.3,136.5,3.9122300418452105
Romania,2005,15.67,656.7,137.8,3.9171990018153937
Romania,2006,15.85,658.2,139.1,3.917936859486214
Romania,2007,15.72,659.7,140.4,3.9237741114750406
Romania,2008,15.82,661.1,141.7,3.930239504238185
Romania,2009,15.77,662.6,143.0,3.914186597182552
Romania,2010,15.86,664.0,144.3,3.926066403102474
Romania,2011,15.87,665.5,145.6,3.9079858830954897
Romania,2012,15.71,667.0,146.9,3.9166353818114072
Romania,2013,15.76,668.4,148.2,3.93253980614056
Romania,2014,16.02,669.9,149.5,3.980241098155636
Romania,2015,15.99,671.4,150.8,3.933118735834238
Romania,2016,15.87,672.8,152.1,3.888855856579317
Romania,2017,15.93,674.3,153.4,3.883483440739456
Romania,2018,16.1,675.7,154.7,3.9210171071719935
Romania,2019,16.24,677.2,156.0,3.9282964392301576
Romania,2020,16.19,678.7,157.3,3.8330238172461897
Romania,2021,16.05,680.1,158.6,3.816583291396793
Romania,2022,16.11,681.6,159.9,3.82391430560172
Russian Federation,1992,15.41,427.8,159.9,0.01019000906302765
Russian Federation,1993,15.64,429.9,159.9,0.010324601110250048
Russian Federation,1994,15.66,432.1,159.9,0.00992594189366422
Russian Federation,1995,15.58,434.2,159.9,0.01046163377951467
Russian Federation,1996,15.56,436.4,159.9,0.010531049729958348
Russian Federation,1997,15.66,438.5,159.9,0.011253487570407268
Russian Federation,1998,15.76,440.7,159.9,0.010797194716613834
Russian Federation,1999,15.75,442.8,159.9,0.010163072180128888
Russian Federation,2000,15.92,445.0,159.9,0.011310233144891402
Russian Federation,2001,15.69,447.1,159.9,0.011454326458441471
Russian Federation,2002,15.76,449.3,159.9,0.011219864195401181
Russian Federation,2003,15.88,451.4,159.9,0.012052179518005066
Russian Federation,2004,15.75,453.6,159.9,0.011833444303815001
Russian Federation,2005,15.91,455.7,159.9,0.01077368031044372
Russian Federation,2006,15.9,457.9,159.9,0.012584415268405294
Russian Federation,2007,15.92,460.0,159.9,0.012509392900480878
Russian Federation,2008,15.75,462.1,159.9,0.012071853652787142
Russian Federation,2009,16.11,464.3,159.9,0.012359542128528368
Russian Federation,2010,15.67,466.4,159.9,0.013164633279997921
Russian Federation,2011,15.88,468.6,159.9,0.013453884419917853
Russian Federation,2012,16.06,470.7,159.9,0.013014612499108142
Russian Federation,2013,15.77,472.9,159.9,0.013686004591188227
Russian Federation,2014,16.13,475.0,159.9,0.012814330052232646
Russian Federation,2015,15.84,477.2,159.9,0.014044118064556414
Russian Federation,2016,15.77,479.3,159.9,0.014580655243223406
Russian Federation,2017,16.2,481.5,159.9,0.014349906010669992
Russian Federation,2018,15.95,483.6,159.9,0.014684207166117416
Russian Federation,2019,15.91,485.8,159.9,0.01460633231806212
Russian Federation,2020,16.28,487.9,159.9,0.015020200090847164
Russian Federation,2021,15.89,490.1,159.9,0.015540259300832146
Russian Federation,2022,16.02,492.2,159.9,0.01578812012422025
Rwanda,1961,15.02,1127.2,,0.0385550788746255
Rwanda,1962,14.92,1129.9,,0.0245911758929393
Rwanda,1963,14.97,1132.7,,0.019380050319989
Rwanda,1964,15.29,1135.5,,0.0161687485541698
Rwanda,1965,15.36,1138.3,,0.0139109486404226
Rwanda,1966,15.28,1141.1,,0.0057357106957245
Rwanda,1967,15.01,1143.8,,0.0266108636992105
Rwanda,1968,15.12,1146.6,,0.010595850615138
Rwanda,1969,15.15,1149.4,,0.0186618992167134
Rwanda,1970,15.17,1152.2,,0.0137112779303404
Rwanda,1971,15.2,1155.0,,0.0229877673556017
Rwanda,1972,15.22,1157.8,,0.010021167537456
Rwanda,1973,15.25,1160.5,,0.0374418878906144
Rwanda,1974,15.39,1163.3,,0.032671286337882
Rwanda,1975,15.43,1166.1,,0.0419638051314099
Rwanda,1976,15.58,1168.9,,0.0471167153466421
Rwanda,1977,15.06,1171.7,,0.0741693895757983
Rwanda,1978,15.39,1174.4,,0.0570402066459434
Rwanda,1979,15.1,1177.2,,0.0731857899009365
Rwanda,1980,15.2,1180.0,,0.0997733961704423
Rwanda,1981,15.59,1182.8,,0.1194606464572609
Rwanda,1982,15.35,1185.6,,0.1218721410732343
Rwanda,1983,15.32,1188.4,,0.1274213759107028
Rwanda,1984,15.39,1191.1,,0.1088677879680436
Rwanda,1985,15.52,1193.9,,0.1019911531889065
Rwanda,1986,15.56,1196.7,,0.0983330664735105
Rwanda,1987,15.31,1199.5,,0.0904719270610616
Rwanda,1988,15.53,1202.3,,0.1058647528648259
Rwanda,1989,15.38,1205.0,,0.0931344389253591
Rwanda,1990,15.46,1207.8,,0.0724682642294284
Rwanda,1991,15.43,1210.6,,0.0606347483509625
Rwanda,1992,15.79,1213.4,,0.0554373853927168
Rwanda,1993,15.52,1216.2,,0.0597551571193684
Rwanda,1994,15.4,1219.0,,0.0623060456480273
Rwanda,1995,15.65,1221.7,,0.087327862169027
Rwanda,1996,15.74,1224.5,,0.0613223164412173
Rwanda,1997,15.84,1227.3,,0.0634843968045151
Rwanda,1998,15.63,1230.1,,0.0604291239351085
Rwanda,1999,15.63,1232.9,,0.0534700290547417
Rwanda,2000,15.84,1235.6,,0.0635652234460258
Rwanda,2001,15.55,1238.4,,0.0629332967449709
Rwanda,2002,15.87,1241.2,,0.0476452033785744
Rwanda,2003,15.81,1244.0,,0.058710103157448
Rwanda,2004,15.86,1246.8,,0.0557561361060692
Rwanda,2005,15.88,1249.6,,0.0726011638177406
Rwanda,2006,15.68,1252.3,,0.0488879564982812
Rwanda,2007,15.86,1255.1,,0.0560198468862405
Rwanda,2008,15.68,1257.9,,0.0268523021428426
Rwanda,2009,16.03,1260.7,,0.0561525481346492
Rwanda,2010,15.8,1263.5,,0.0551135071465584
Rwanda,2011,16.09,1266.2,,0.0606438520349767
Rwanda,2012,15.96,1269.0,,0.061520362028113
Rwanda,2013,15.79,1271.8,,0.0736033248371764
Rwanda,2014,15.8,1274.6,,0.0817357526594155
Rwanda,2015,15.84,1277.4,,0.0901317570145764
Rwanda,2016,15.91,1280.2,,0.0938747373837276
Rwanda,2017,16.07,1282.9,,0.085556084707689
Rwanda,2018,15.72,1285.7,,0.1133593667827854
Rwanda,2019,15.9,1288.5,,0.0999002517656831
Rwanda,2020,16.01,1291.3,,0.1056869124084246
Rwanda,2021,16.31,1294.1,,0.1294324158775296
Rwanda,2022,16.06,1296.8,,0.1396650134292135
Samoa,1962,14.99,2678.4,126.0,0.1756826221989079
Samoa,1963,14.79,2685.1,128.0,0.1781660740418144
Samoa,1964,15.04,2691.8,130.0,0.2152674987761066
Samoa,1965,14.91,2698.6,132.0,0.2195691505512001
Samoa,1966,15.21,2705.3,134.0,0.2107589753184834
Samoa,1967,15.43,2712.0,136.0,0.1970897135572862
Samoa,1968,15.21,2718.7,138.0,0.2025280598002801
Samoa,1969,14.98,2725.4,140.0,0.2013629946486976
Samoa,1970,15.26,2732.2,142.0,0.2118607910852178
Samoa,1971,15.05,2738.9,144.0,0.2490089673681688
Samoa,1972,15.15,2745.6,146.0,0.2507853337547615
Samoa,1973,15.24,2752.3,148.0,0.2533968217439272
Samoa,1974,15.42,2759.0,150.0,0.2885067101712784
Samoa,1975,15.27,2765.8,152.0,0.3713773046860276
Samoa,1976,15.36,2772.5,154.0,0.2880026969281387
Samoa,1977,15.3,2779.2,156.0,0.4699627429625704
Samoa,1978,15.4,2785.9,158.0,0.6159766017187013
Samoa,1979,15.31,2792.6,160.0,0.5336066786723455
Samoa,1980,15.53,2799.4,162.0,0.476995647877369
Samoa,1981,15.15,2806.1,164.0,0.4355126651288459
Samoa,1982,15.26,2812.8,166.0,0.3784438231465985
Samoa,1983,15.23,2819.5,168.0,0.3971687416630102
Samoa,1984,15.31,2826.2,170.0,0.4223075498509851
Samoa,1985,15.29,2833.0,172.0,0.4615482801224116
Samoa,1986,15.52,2839.7,174.0,0.4778024405310218
Samoa,1987,15.37,2846.4,176.0,0.4543535157561427
Samoa,1988,15.48,2853.1,178.0,0.5024171577790395
Samoa,1989,15.42,2859.8,180.0,0.4974370658430234
Samoa,1990,15.41,2866.6,182.0,0.5446024094179549
Samoa,1991,15.56,2873.3,184.0,0.5633256234069639
Samoa,1992,15.36,2880.0,186.0,0.569486592063825
Samoa,1993,15.41,2886.7,188.0,0.6149723287904273
Samoa,1994,15.35,2893.4,190.0,0.5811435820846469
Samoa,1995,15.51,2900.2,192.0,0.649912914021144
Samoa,1996,15.62,2906.9,194.0,0.6928422754464699
Samoa,1997,15.82,2913.6,196.0,0.723713648775413
Samoa,1998,15.54,2920.3,198.0,0.7851538501405179
Samoa,1999,15.92,2927.0,200.0,0.7621073076396813
Samoa,2000,15.68,2933.8,202.0,0.777081241652721
Samoa,2001,15.79,2940.5,204.0,0.8449052383154477
Samoa,2002,15.76,2947.2,206.0,0.8679714740442476
Samoa,2003,15.84,2953.9,208.0,0.8651777443862042
Samoa,2004,16.05,2960.6,210.0,0.9150490044889876
Samoa,2005,16.01,2967.4,212.0,0.9103580090872316
Samoa,2006,15.66,2974.1,214.0,0.9086847812070172
Samoa,2007,15.77,2980.8,216.0,0.9579630497860088
Samoa,2008,15.91,2987.5,218.0,0.852421036545804
Samoa,2009,15.71,2994.2,220.0,0.8550672420748677
Samoa,2010,15.94,3001.0,222.0,0.9653854713001584
Samoa,2011,15.89,3007.7,224.0,0.9773302051146118
Samoa,2012,15.77,3014.4,226.0,0.9609734418590992
Samoa,2013,15.99,3021.1,228.0,0.9542550005729644
Samoa,2014,16.1,3027.8,230.0,1.00688839555011
Samoa,2015,15.83,3034.6,232.0,1.1237855242774188
Samoa,2016,16.23,3041.3,234.0,1.182280935107663
Samoa,2017,16.05,3048.0,236.0,1.1283351568176423
Samoa,2018,16.01,3054.7,238.0,1.1245588762143186
Samoa,2019,16.1,3061.4,240.0,1.2377017565149575
Samoa,2020,15.68,3068.2,242.0,1.1053305258137656
Samoa,2021,16.2,3074.9,244.0,1.2506278102070043
Samoa,2022,16.14,3081.6,246.0,1.0906807842239754
Saudi Arabia,1961,14.93,54.9,74.4,1.4141339158364266
Saudi Arabia,1962,15.07,55.0,75.6,2.384526004706192
Saudi Arabia,1963,15.1,55.1,76.8,2.555495793669858
Saudi Arabia,1964,14.89,55.3,78.0,2.4937147399748243
Saudi Arabia,1965,15.09,55.4,79.2,1.4600492540044674
Saudi Arabia,1966,14.85,55.5,80.4,2.094765264616948
Saudi Arabia,1967,15.38,55.7,81.6,2.096418989195502
Saudi Arabia,1968,15.11,55.8,82.8,2.1041924918046524
Saudi Arabia,1969,15.1,56.0,84.0,2.1284700072849563
Saudi Arabia,1970,14.95,56.1,85.2,2.117591169490572
Saudi Arabia,1971,15.13,56.2,86.4,2.130946867068664
Saudi Arabia,1972,15.18,56.4,87.6,2.110068376496572
Saudi Arabia,1973,15.26,56.5,88.8,2.105717292862236
Saudi Arabia,1974,15.0,56.6,90.0,2.119957671589033
Saudi Arabia,1975,15.2,56.8,91.2,2.1125032523143163
Saudi Arabia,1976,15.38,56.9,92.4,2.106409292702242
Saudi Arabia,1977,15.34,57.0,93.6,2.09684632940024
Saudi Arabia,1978,15.33,57.2,94.8,2.099726001429714
Saudi Arabia,1979,15.43,57.3,96.0,2.108132972376904
Saudi Arabia,1980,15.28,57.4,97.2,2.114726528951295
Saudi Arabia,1981,15.24,57.6,98.4,2.0914009254329167
Saudi Arabia,1982,15.3,57.7,99.6,2.104508593265706
Saudi Arabia,1983,15.5,57.8,100.8,2.113055095808075
Saudi Arabia,1984,15.55,58.0,102.0,2.093413600104717
Saudi Arabia,1985,15.43,58.1,103.2,2.099344980713442
Saudi Arabia,1986,15.3,58.3,104.4,2.097642513416109
Saudi Arabia,1987,15.44,58.4,105.6,2.105893646641664
Saudi Arabia,1988,15.63,58.5,106.8,2.101975669630128
Saudi Arabia,1989,15.61,58.7,108.0,2.1137157183793005
Saudi Arabia,1990,15.37,58.8,109.2,2.1154051900481785
Saudi Arabia,1991,15.58,58.9,110.4,2.090923110076695
Saudi Arabia,1992,15.54,59.1,111.6,2.1200499042040337
